commit_date,gc_orgID,harmonized_name,nom_harmonisé,legal_title,appellation_légale,preferred_name,nom_préféré,lead_department,ministère_responsable,abbreviation,abreviation,FAA_LGFP,status_statut,French Name,Original English Name,Names Match
2025-11-17T22:11:47Z,3563,Competition Bureau Canada,Bureau de la concurrence Canada,Competition Bureau Canada,Bureau de la concurrence Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3571,Office of the Federal Ombudsperson for Victims Of Crime,Bureau de l'ombudsman fédéral des victimes d'actes criminels,Office of the Federal Ombudsperson for Victims Of Crime,Bureau de l'ombudsman fédéral des victimes d'actes criminels,,,Department of Justice Canada,Ministère de la Justice Canada,,,,a,,,
2025-11-17T22:11:47Z,3570,Federal Court of Canada,Cour fédérale,Federal Court of Canada,Cour fédérale,,,,,,,,a,,,
2025-11-17T22:11:47Z,3569,Federal Court of Appeal,Cour d'appel fédérale,Federal Court of Appeal,Cour d'appel fédérale,,,,,,,,a,,,
2025-11-17T22:11:47Z,3568,Environmental Protection Review Canada,Révision de la protection de l'environnement Canada,Environmental Protection Review Canada,Révision de la protection de l'environnement Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3573,Independent Review Panel for Defence Acquisition,Commission indépendante d'examen des acquisitions de la Défense,Independent Review Panel for Defence Acquisition,Commission indépendante d'examen des acquisitions de la Défense,,,,,,,,a,,,
2025-11-17T22:11:47Z,3566,Democratic Institutions,Institutions démocratiques,Democratic Institutions,Institutions démocratiques,,,,,,,,a,,,
2025-11-17T22:11:47Z,3565,Court Martial Appeal Court of Canada,Cour d'appel de la cour martiale du Canada,Court Martial Appeal Court of Canada,Cour d'appel de la cour martiale du Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3564,Competition Tribunal,Tribunal de la concurrence,Competition Tribunal,Tribunal de la concurrence,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",,,,a,,,
2025-11-17T22:11:47Z,3558,Canadian Judicial Council,Conseil canadien de la magistrature,Canadian Judicial Council,Conseil canadien de la magistrature,,,,,,,,a,,,
2025-11-17T22:11:47Z,3562,Communications Research Centre Canada,Centre de recherches sur les communications Canada,Communications Research Centre Canada,Centre de recherches sur les communications Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3561,Canadian War Museum,Musée canadien de la guerre,Canadian War Museum,Musée canadien de la guerre,,,,,,,,a,,,
2025-11-17T22:11:47Z,3560,Canadian Trade Commissioner Service,Service des délégués commerciaux du Canada,Canadian Trade Commissioner Service,Service des délégués commerciaux du Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3559,Canadian Special Operations Forces Command,Commandement des Forces d'opérations spéciales du Canada,Canadian Special Operations Forces Command,Commandement des Forces d'opérations spéciales du Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3557,Canadian Army,Armée canadienne,Canadian Army,Armée canadienne,,,National Defence,Défense nationale,,,,a,,,
2025-11-17T22:11:47Z,3556,Canada Research Chairs,Chaires de recherche du Canada,Canada Research Chairs,Chaires de recherche du Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3555,Canada Firearms Centre,Centre des armes à feu Canada,Canada Firearms Centre,Centre des armes à feu Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3554,Canada Aviation and Space Museum,Musée de l'aviation et de l'espace du Canada,Canada Aviation and Space Museum,Musée de l'aviation et de l'espace du Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3553,Canada Agriculture and Food Museum,Musée de l'agriculture et de l'alimentation du Canada,Canada Agriculture and Food Museum,Musée de l'agriculture et de l'alimentation du Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3575,Judicial Compensation and Benefits Commission,Commission d'examen de la rémunération des juges,Judicial Compensation and Benefits Commission,Commission d'examen de la rémunération des juges,,,,,,,,a,,,
2025-11-17T22:11:47Z,3574,Intergovernmental Affairs,Affaires intergouvernementales,Intergovernmental Affairs,Affaires intergouvernementales,,,,,,,,a,,,
2025-11-17T22:11:47Z,3601,Canada Centre for Inland Waters,Centre canadien des eaux intérieures,Canada Centre for Inland Waters,Centre canadien des eaux intérieures,,,,,,,,a,,,
2025-11-17T22:11:47Z,3577,Leader of the Government in the House of Commons,Leader du gouvernement à la Chambre des communes,Leader of the Government in the House of Commons,Leader du gouvernement à la Chambre des communes,,,,,,,,a,,,
2025-11-17T22:11:47Z,3578,Management Advisory Board for the RCMP,Conseil consultatif de gestion pour la GRC,Management Advisory Board for the RCMP,Conseil consultatif de gestion pour la GRC,,,,,,,,a,,,
2025-11-17T22:11:47Z,3549,Public Service Superannuation,Pension de retraite de la fonction publique,Public Service Superannuation,Pension de retraite de la fonction publique,,,,,,,,a,,,
2025-11-17T22:11:47Z,3602,Canadian Museum of Contemporary Photography,Musée canadien de la photographie contemporaine,Canadian Museum of Contemporary Photography,Musée canadien de la photographie contemporaine,,,,,,,,a,,,
2025-11-17T22:11:47Z,3600,"Appeal Board, Hazardous Materials Information Review Act","Commission d'appel, Loi sur le contrôle des renseignements relatifs aux matières dangereuses","Appeal Board, Hazardous Materials Information Review Act","Commission d'appel, Loi sur le contrôle des renseignements relatifs aux matières dangereuses",,,,,,,,a,,,
2025-11-17T22:11:47Z,3599,Aboriginal Business Canada,Entreprise autochtone Canada,Aboriginal Business Canada,Entreprise autochtone Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3596,Virtual Museum of Canada,Musée virtuel du Canada,Virtual Museum of Canada,Musée virtuel du Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3595,Office of the Veterans' Ombudsman,Bureau de l'ombud des vétérans,Office of the Veterans' Ombudsman,Bureau de l'ombud des vétérans,,,Veterans Affairs Canada,Anciens Combattants Canada,,,,a,,,
2025-11-17T22:11:47Z,3594,Office of the Taxpayers' Ombudsperson,Bureau de l'ombudsman des contribuables,Office of the Taxpayers' Ombudsperson,Bureau de l'ombudsman des contribuables,,,Canada Revenue Agency,Agence du revenu du Canada,,,,a,,,
2025-11-17T22:11:47Z,3593,Tax Court of Canada,Cour canadienne de l'impôt,Tax Court of Canada,Cour canadienne de l'impôt,,,,,,,,a,,,
2025-11-17T22:11:47Z,3591,Service Canada,Service Canada,Service Canada,Service Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3590,Royal Military College of Canada,Collège militaire royal du Canada,Royal Military College of Canada,Collège militaire royal du Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3589,Royal Canadian Navy,Marine royale canadienne,Royal Canadian Navy,Marine royale canadienne,,,,,,,,a,,,
2025-11-17T22:11:47Z,3588,Royal Canadian Air Force,Aviation royale canadienne,Royal Canadian Air Force,Aviation royale canadienne,,,,,,,,a,,,
2025-11-17T22:11:47Z,3587,Public Servants Disclosure Protection Tribunal Canada,Tribunal de la protection des fonctionnaires divulgateurs Canada,Public Servants Disclosure Protection Tribunal Canada,Tribunal de la protection des fonctionnaires divulgateurs Canada,,,Privy Council Office,Bureau du Conseil privé,,,,a,,,
2025-11-17T22:11:47Z,3586,Prime Minister of Canada,Premier ministre du Canada,Prime Minister of Canada,Premier ministre du Canada,,,Privy Council Office,Bureau du Conseil privé,,,,a,,,
2025-11-17T22:11:47Z,3585,Office of the Procurement Ombudsman,Bureau de l'ombudsman de l'approvisionnement,Office of the Procurement Ombudsman,Bureau de l'ombudsman de l'approvisionnement,,,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,,,,a,,,
2025-11-17T22:11:47Z,3584,Parliament of Canada,Parlement du Canada,Parliament of Canada,Parlement du Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3583,Office of the Ombudsman for the Department of National Defence and the Canadian Armed Forces,Bureau de l'ombudsman de la Défense nationale et des Forces armées canadiennes,Office of the Ombudsman for the Department of National Defence and the Canadian Armed Forces,Bureau de l'ombudsman de la Défense nationale et des Forces armées canadiennes,,,,,,,,a,,,
2025-11-17T22:11:47Z,3582,Office of the Chief Military Judge,Le cabinet du juge militaire en chef,Office of the Chief Military Judge,Le cabinet du juge militaire en chef,,,,,,,,a,,,
2025-11-17T22:11:47Z,3581,Occupational Health and Safety Tribunal Canada,Tribunal de santé et sécurité au travail Canada,Occupational Health and Safety Tribunal Canada,Tribunal de santé et sécurité au travail Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3580,National Seniors Council,Conseil national des aînés,National Seniors Council,Conseil national des aînés,,,,,,,,a,,,
2025-11-17T22:11:47Z,3579,National Security and Intelligence Review Agency,Office de surveillance des activités en matière de sécurité nationale et de renseignement,National Security and Intelligence Review Agency,Office de surveillance des activités en matière de sécurité nationale et de renseignement,,,,,,,,a,,,
2025-11-17T22:11:47Z,3552,Bank of Canada Museum,Musée de la Banque du Canada,Bank of Canada Museum,Musée de la Banque du Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3499,St. John's International Airport Authority,St. John's International Airport Authority,St. John's International Airport Authority,St. John's International Airport Authority,,,,,,,,a,,,
2025-11-17T22:11:47Z,3548,Payroll System General Ledger,Grand livre général du système de la paye,Payroll System General Ledger,Grand livre général du système de la paye,,,,,,,,a,,,
2025-11-17T22:11:47Z,3547,Passport Canada,Passeport Canada,Passport Canada,Passeport Canada,,,,,,,,t,2013,,
2025-11-17T22:11:47Z,3520,Canadian Foundation for Climate and Atmospheric Sciences,Fondation canadienne pour les sciences du climat et de l'atmosphère,Canadian Foundation for Climate and Atmospheric Sciences,Fondation canadienne pour les sciences du climat et de l'atmosphère,,,,,,,,d,2013,,
2025-11-17T22:11:47Z,3519,Canada Commonwealth Legacy Fund,Fonds du legs des Jeux du Commonwealth,Canada Commonwealth Legacy Fund,Fonds du legs des Jeux du Commonwealth,,,,,,,,d,2014,,
2025-11-17T22:11:47Z,3518,Aboriginal Healing Foundation,Fondation autochtone de guérison,Aboriginal Healing Foundation,Fondation autochtone de guérison,,,,,,,,d,2013,,
2025-11-17T22:11:47Z,3517,Healthcare Excellence Canada (HEC),Excellence en santé Canada (ESC),Healthcare Excellence Canada (HEC),Excellence en santé Canada (ESC),,,,,,,,a,,,
2025-11-17T22:11:47Z,3516,Canadian Foundation for Healthcare Improvement (CFHI),Fondation canadienne pour l'amélioration des services de santé (FCASS),Canadian Foundation for Healthcare Improvement (CFHI),Fondation canadienne pour l'amélioration des services de santé (FCASS),,,,,,,,d,2020,,
2025-11-17T22:11:47Z,3515,Winnipeg Airports Authority Inc.,Winnipeg Airports Authority Inc.,Winnipeg Airports Authority Inc.,Winnipeg Airports Authority Inc.,,,,,,,,a,,,
2025-11-17T22:11:47Z,3514,Windsor Port Authority,Administration portuaire de Windsor,Windsor Port Authority,Administration portuaire de Windsor,,,,,,,,a,,,
2025-11-17T22:11:47Z,3513,Wildlife Habitat Canada,Habitat faunique Canada,Wildlife Habitat Canada,Habitat faunique Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3512,Waterfront Toronto,Waterfront Toronto,Waterfront Toronto,Waterfront Toronto,,,,,,,,a,,,
2025-11-17T22:11:47Z,3511,Victoria Airport Authority,Autorité aéroportuaire de Victoria,Victoria Airport Authority,Autorité aéroportuaire de Victoria,,,,,,,,a,,,
2025-11-17T22:11:47Z,3510,Vancouver International Airport Authority,Administration de l'Aéroport de Vancouver,Vancouver International Airport Authority,Administration de l'Aéroport de Vancouver,,,,,,,,a,,,
2025-11-17T22:11:47Z,3509,Vancouver Fraser Port Authority,Administration portuaire de Vancouver Fraser,Vancouver Fraser Port Authority,Administration portuaire de Vancouver Fraser,,,,,,,,a,,,
2025-11-17T22:11:47Z,3508,TV5 Québec Canada,TV5 Québec Canada,TV5 Québec Canada,TV5 Québec Canada,,,,,,,,a,,,
2025-11-17T22:11:47Z,3507,Trois-Rivières Port Authority,Administration portuaire de Trois-Rivières,Trois-Rivières Port Authority,Administration portuaire de Trois-Rivières,,,,,,,,a,,,
2025-11-17T22:11:47Z,3506,Toronto Port Authority,Administration portuaire de Toronto,Toronto Port Authority,Administration portuaire de Toronto,,,,,,,,a,,,
2025-11-17T22:11:47Z,3504,Thunder Bay Port Authority,Administration portuaire de Thunder Bay,Thunder Bay Port Authority,Administration portuaire de Thunder Bay,,,,,,,,a,,,
2025-11-17T22:11:47Z,3503,Thunder Bay International Airports Authority Inc.,Thunder Bay International Airports Authority Inc.,Thunder Bay International Airports Authority Inc.,Thunder Bay International Airports Authority Inc.,,,,,,,,a,,,
2025-11-17T22:11:47Z,3502,Terry Fox Humanitarian Award Inc.,Prix humanitaire Terry Fox inc.,Terry Fox Humanitarian Award Inc.,Prix humanitaire Terry Fox inc.,,,,,,,,a,,,
2025-11-17T22:11:47Z,3501,St. Lawrence Seaway Management Corporation,Corporation de gestion de la Voie maritime du Saint-Laurent,St. Lawrence Seaway Management Corporation,Corporation de gestion de la Voie maritime du Saint-Laurent,,,,,,,,a,,,
